ID,Clee,Nombre_Unidad_Económica,Razón_social,Código_SCIAN,Nombre_SCIAN,Personal_ocupado_maximo,Tipo_vialidad,Nombre_vialidad,entre_vialidad_1,Nombre_entre_vialidad_1,entre_vialidad_2,Nombre_entre_vialidad_2,entre_vialidad_3,Nombre_entre_vialidad_3,Número_exterior,Letra_exterior,Edificio,Edificio_Piso,Número_interior,Letra_interior,Nombre_colonia,Tipo_centro_comercial,Nombre_plaza,Número_local,Código_Postal,Clave_entidad,Entidad_federativa,Clave_municipio,Municipio,Clave_localidad,AGEB,Manzana,teléfono,Correo,Sitio_web,Latitud,Longitud,Fecha_registro_DENUE
3011438,19046812110003291000000000U9,ESTETICA CECILIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE MICOS,CALLE,SIERRA DE SANTA CRUZ,CALLE,SIERRA DE SANTA CRUZ,337,3,NaN,NaN,NaN,NaN,LAS PUENTES SECTOR 12,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1021,22,8183307529,NaN,NaN,25.73847678,-100.2713535,2010-07
3035933,19046812110009011000000000U5,ESTETICA CECY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,NOGALAR SUR,CALLE,BORNEO,CALLE,OJO DE AGUA,CALLE,PARQUE NOGALAR,101,NaN,NaN,NaN,NaN,NaN,FUTURO NOGALAR,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,324,31,8181485816,NaN,NaN,25.71492459,-100.2824854,2010-07
7562492,19046812110019471000000000U9,ESTETICA CHAPS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ACEROS,CALLE,FUNDIDORA,CALLE,GALA,CALLE,BIMBO,601,NaN,NaN,NaN,NaN,NaN,NUEVO MEZQUITAL,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,536,11,8112459716,NaN,NaN,25.75049209,-100.2407034,2019-11
2978176,19046812110011391000000000U7,ESTETICA CHE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CAMPESTRE,CALLE,CASA DORADA,AVENIDA,CASA BLANCA,AVENIDA,CASA BLANCA,334,NaN,NaN,NaN,NaN,NaN,LOS ANGELES 7MO SECTOR,NaN,NaN,NaN,66475,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1572,25,NaN,NaN,NaN,25.73190581,-100.2352867,2014-12
8712747,19046812110014661000000000U0,ESTETICA CHELO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PORFIRIO DIAZ,CALLE,CORREGIDORA,CALLE,GENERAL IGNACIO LOPEZ RAYON,CALLE,BENITO JUÁREZ,608,NaN,PASAJE Y ANDADOR COMERCIAL,PISO 1,NaN,NaN,SAN NICOLAS DE LOS GARZA CENTRO,PASAJE Y ANDADOR COMERCIAL,PLAZA CALIFORNIA,LOCAL 5  FILA 3,66420,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,95,42,NaN,NaN,NaN,25.75441294,-100.2964061,2019-11
3015101,19046465912000801000000000U7,ESTETICA CHIC BEAUTY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,ANTONIO MACHADO,CALLE,GUILLERMO VALENCIA,CALLE,LUIS DE GONGORA,CALLE,GUILLERMO VALENCIA,305,NaN,NaN,NaN,NaN,NaN,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,216,31,8183322134,NaN,NaN,25.73909829,-100.306135,2010-07
3035759,19046812110006671000000000U9,ESTETICA CITLALI,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TLALOC,CALLE,XICOTENCATL,CALLE,CUITLAHUAC,CALLE,BOCHICA,226,NaN,NaN,NaN,NaN,NaN,AZTEZA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,17,NaN,NaN,NaN,25.72273291,-100.26784,2010-07
3026361,19046812110004771000000000U9,ESTETICA CLAUDIA RIVAS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CHIPRIOTAS,CALLE,PORTUGUESES,CALLE,ARGELINOS,CALLE,ROMANOS,410,NaN,NaN,NaN,NaN,NaN,CARMEN ROMANO DE LOPEZ PORTILLO (FOMERREY 27),NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1125,20,NaN,NaN,NaN,25.72862424,-100.2716515,2010-07
3006903,19046812110005191000000000U9,ESTETICA COCO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS PUENTES,CALLE,POPOCATEPETL,CALLE,NEVADO DE COLIMA,CALLE,SIERRA MOJADA,645,NaN,NaN,NaN,NaN,NaN,LAS PUENTES QUINTO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1322,25,8183305790,NaN,NaN,25.74258863,-100.2791617,2010-07
8713731,19046812110015121000000000U4,ESTETICA CON STYLO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,HIGINIO RODRIGUEZ,CALLE,MANZANOS,CALLE,LIMONES,CALLE,CIRUELOS,509,NaN,NaN,NaN,NaN,NaN,HACIENDA LAS PUENTES,NaN,NaN,NaN,66465,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1549,25,NaN,NaN,NaN,25.73801387,-100.2834124,2019-11
2975724,19046812110010681000000000U2,ESTETICA CONIE -0,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,MONTES BERNESES,CALLE,MONTES URALES,CALLE,MONTES DOLOMITICOS,CALLE,MONTES DOLOMITICOS,511,NaN,NaN,NaN,NaN,NaN,LAS PUENTES 2SEC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,76,15,8117781199,NaN,NaN,25.75393526,-100.2669946,2014-12
3020748,19046812110013041000000000U6,ESTETICA COQUETAS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,GENERAL NICOLAS BRAVO,PEATONAL,NINGUNO,AVENIDA,UNIVERSIDAD,CALLE,NINGUNO,711,1,NaN,NaN,NaN,NaN,CENTRO,NaN,NaN,NaN,64600,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,42,61,8120424510,NaN,NaN,25.75492087,-100.2976828,2010-07
9030084,19046812110015311000000000U1,ESTETICA CREACIONES,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,AVENIDA,LOS REALES,OTRO (ESPECIFIQUE),NINGUNO,CALLE,ISABELINA,NaN,SN,NaN,NaN,NaN,NaN,LOS REALES,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1163,59,8115634895,NaN,NaN,25.7196101,-100.2380018,2019-11
8633734,19046812110018871000000000U1,ESTETICA CRISTY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CALLE DEL ZOCALO,CALLE,CALLE DEL MIRADOR,CALLE,CALLE DEL ADOQUIN,CALLE,CALLE DEL AROMO,NaN,SN,NaN,NaN,NaN,NaN,ELMIRADOR,NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,177A,3,NaN,NaN,NaN,25.7624331,-100.3204634,2019-11
2976632,19046812110012451000000000U8,ESTETICA CYD,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MONTAÑAS ROCALLOSAS,CALLE,SIERRA DE LAGUNILLAS,CALLE,SIERRA DE LOS ÁNGELES,CALLE,SIERRA MILPILLAS,517,NaN,NaN,NaN,0,NaN,VILLA ESPERANZA,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1318,7,8182991185,NaN,NaN,25.747454,-100.2794717,2014-12
3033644,19046812110006071000000000U2,ESTETICA D ALAR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS TORRES ORIENTE,AVENIDA,ROMULO GARZA,CALLE,QUINTA,CALLE,QUINTA,225,NaN,NaN,NaN,NaN,NaN,MIGUEL ALEMAN,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,786,3,8115080823,ACES84@HOTMAIL.COM,NaN,25.72310945,-100.2226801,2010-07
3032129,19046812110004181000000000U1,ESTETICA D ANGEL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PROLONGACION CONDUCTORES,CALLE,CALLE DEL ROBLE,AVENIDA,CALZADA UNION,CALLE,CALLE LAS FLORES,530,NaN,NaN,NaN,NaN,NaN,INDUSTRIAS DEL VIDRIO 3 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1619,20,NaN,NaN,NaN,25.71276014,-100.2507264,2010-07
9030524,19046812110015361000000000U6,ESTETICA D ELIZABETH,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,VALLADOLID,CALLE,NAPOLES,CALLE,FLORENCIA,CALLE,MADRID,327,NaN,NaN,NaN,NaN,NaN,INFONAVIT LOS ANGELES,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1093,14,8181135745,KB87234C@GMAIL.COM,NaN,25.72969126,-100.2352557,2019-11
2976148,19046812110013021000000000U8,ESTETICA D GREÑE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1257,NaN,NaN,NaN,NaN,NaN,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1430,36,8181311104,NaN,NaN,25.73734753,-100.2658495,2014-12
2977999,19046812110011421000000000U2,ESTETICA D HECTOR,ESTETICA D HECTOR ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,ERNESTO MEADE FIERRO,CALLE,HECTOR VICTORIA,CALLE,MANUEL AMAYA,PEATONAL,MANUEL AGUIRRE BERLANGA,102,C,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1604,28,8110230264,NaN,NaN,25.7171601,-100.2512949,2014-12
2933370,19046812110000941000000000U2,ESTETICA D IMAGEN,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TITAN,AVENIDA,SAN NICOLAS,ANDADOR,NINGUNO,CALLE,ZAFIRO,153,D,NaN,NaN,0,NaN,CUAUHTEMOC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,024A,32,NaN,NaN,NaN,25.72971391,-100.2940858,2010-07
7805600,19046812110018281000000000U3,ESTETICA D LIZETH,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MINA DE CALCIO,CALLE,10 DE MAYO DEL 86,AVENIDA,FUNDIDORES,CALLE,MUELVA,610,NaN,NaN,NaN,NaN,NaN,LA ESTANCIA,NaN,NaN,NaN,66476,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1163,8,NaN,NaN,NaN,25.72688942,-100.2434633,2019-11
3032408,19046812110005031000000000U7,ESTETICA D LUPITA PELUQUERIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,CALLE,INDEPENDENCIA,CALLE,DEMOCRACIA,ANDADOR,REVOLUCIÓN,314,NaN,NaN,NaN,0,NaN,FIFEL VELAZQUEZ 1ER. SECTOR,NaN,NaN,NaN,66496,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1619,1,NaN,NaN,NaN,25.71335601,-100.2567517,2010-07
2976588,19046812110013591000000000U0,ESTETICA D MINE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS PUENTES,CALLE,SIERRA GORDA,CALLE,SIERRA DE ZACATECAS,CALLE,SIERRA ENCANTADA,0,SN,NaN,NaN,0,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,979,18,NaN,NaN,NaN,25.74454514,-100.2741021,2014-12
2975162,19046812110013301000000000U4,ESTETICA D PATTY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SANTA CECILIA,CALLE,SAN CARLOS,CALLE,ANGELITOS NEGROS,CALLE,SANTA MÓNICA,121,NaN,NaN,NaN,0,NaN,SAN ISIDRO 2 SECTOR,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,894,41,NaN,NaN,NaN,25.75906956,-100.284698,2014-12
3031926,19046812110007531000000000U4,ESTETICA D ROSY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MONTES URALES,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE SAJAMA,CALLE,SIERRA NEVADA,118,NaN,NaN,NaN,NaN,NaN,FRANCISCO GARZA SADA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,381,51,8188824142,NaN,NaN,25.70448636,-100.2620039,2014-12
8830080,19046812110016701000000000U2,ESTETICA D YURI,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,A TLACHICUERIAS,AVENIDA,A TLACHICUERIAS,CALLE,AVELLANA,CALLE,MANZANO,NaN,SN,NaN,NaN,NaN,NaN,RESIDENCIAL SANTO DOMINGO SECTOR 1,NaN,NaN,NaN,66448,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,152A,5,NaN,NaN,NaN,25.75049001,-100.2510525,2019-11
3023317,19046812110006371000000000U6,ESTETICA DALICIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SANTO DOMINGO,CALLE,ESTADO DE GUERRERO,CALLE,6,CALLE,PERICLES,1637,NaN,MERCADO PUBLICO,PLANTA BAJA,NaN,NaN,VICENTE GUERRERO (FOMERREY 46),MERCADO PUBLICO,PLAZA MERCADO SANTO DOMINGO,1637,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1515,30,NaN,NaN,NaN,25.75137399,-100.2577254,2010-07
3035515,19046812110008041000000000U3,ESTETICA DANA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LEOPOLOLDO RUIZ,CALLE,GASPAR BOLAÑOS,CALLE,ISMAEL PINTADO S.,CALLE,ALBERTO M. GONZÁLEZ,614,NaN,NaN,NaN,0,NaN,CONSTITUYENTES DE QUERETARO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,714,16,NaN,NaN,NaN,25.72268174,-100.2528789,2010-07
8895336,19046812110018891000000000U9,ESTETICA DANIELS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,RIO CONCHOS,CALLE,LIMONES,PRIVADA,RIO CONCHOS,CALLE,HIGINIO RODRÍGUEZ,NaN,SN,NaN,NaN,NaN,NaN,HACIENDA LAS PUENTES,NaN,NaN,NaN,66454,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1549,28,NaN,NaN,NaN,25.73754194,-100.283622,2019-11
8830117,19046812110016711000000000U1,ESTETICA DANLLELY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DEL PARRAL,CALLE,SIERRA TARAHUMARA,CALLE,SIERRA ALTAMIRA,948,NaN,NaN,NaN,NaN,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,017A,25,NaN,NaN,NaN,25.74525782,-100.2693642,2019-11
2975506,19046812110011031000000000U9,ESTETICA DARY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,RIO TACACHI,CALLE,ESTADO DE GUERRERO,CALLE,MIGUEL NEGRETE,CALLE,23 DE FEBRERO,NaN,SN,NaN,NaN,NaN,NaN,VICENTE GUERRERO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1500,7,NaN,NaN,NaN,25.75651386,-100.258969,2014-12
3027413,19046812110002611000000000U9,ESTETICA DAVID AIR STUDIO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,FRANCISCO SEVERO,CALLE,CRISTOBAL HIDALGO,CALLE,JOSE MARIA CANAL,CALLE,MARIANO BALLEZA,203,NaN,NaN,NaN,NaN,NaN,VALLE DE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1426,25,NaN,NaN,NaN,25.74297589,-100.2603057,2010-07
2975851,19046812110010791000000000U9,ESTETICA DE BELLEZA MAKTUB SALON,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS TORRES,CALLE,CARACOLES,CALLE,ABULON,CALLE,ABULÓN,700,NaN,NaN,NaN,1,NaN,JARDINES DEL MEZQUITAL,NaN,NaN,NaN,66445,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1534,44,NaN,NaN,NaN,25.74971395,-100.2458169,2014-12
3029977,19046812110004421000000000U1,ESTETICA DE FRANCIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LILAS,AVENIDA,LOS ÁRBOLES,CALLE,CACTUS,CALLE,ROSAS,316,NaN,NaN,NaN,NaN,NaN,INDUSTRIAS DEL VIDRIO 4TO SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1197,3,8183797941,NaN,NaN,25.7237441,-100.2347566,2010-07
8626790,19046812110016471000000000U2,ESTETICA DE KALA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,IZTACCIHUATL,CALLE,VALLE AZUL,CALLE,VALLE CENTRAL,CALLE,VALLE DEL PARQUE,200,C,NaN,NaN,NaN,NaN,VALLE DE LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1318,13,83836080,NaN,NaN,25.74651115,-100.2873284,2019-11
8506340,19046812110016241000000000U9,ESTETICA DE MARISOS,ESTETICA DE MARISOS ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,POTRERO REDONDO,CALLE,EL MANZANO,AVENIDA,LAS TORRES,CALLE,EL CERCADO,1004,NaN,NaN,NaN,NaN,NaN,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1106,56,NaN,NaN,NaN,25.72695259,-100.2236159,2019-11
2977045,19046812110012731000000000U3,ESTETICA DE REYNA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LICENCIADO JOSE MARIA PINO SUAREZ,CALLE,GENERAL SIMON BOLIVAR,CALLE,GENERAL TERAN,CALLE,GENERAL TERÁN,504,NaN,NaN,NaN,NaN,NaN,CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,146,40,NaN,FACTURASDEREYNA@HOTMAIL.COM,NaN,25.75088982,-100.2865808,2014-12
3020758,19046812110001681000000000U3,ESTETICA DE SOLIS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,NINGUNO,CALLE,BURGOS,AVENIDA,UNIVERSIDAD,CALLE,BURGOS,220,8,NaN,NaN,NaN,NaN,CENTRO DE SAN NICOLAS DE LOS GARZA,NaN,NaN,NaN,66428,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,42,45,8183528983,NaN,NaN,25.75455641,-100.2978966,2010-07
3033688,19046812110002291000000000U0,ESTETICA DELIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CALLE DECIMA SEXTA,CALLE,ABRAHAM VILLARREAL,CALLE,CALLE DECIMA CUARTA,CALLE,CALLE DÉCIMA CUARTA,NaN,SN,NaN,NaN,NaN,NaN,MIGUEL ALEMAN,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,786,42,8116378392,NaN,NaN,25.71637871,-100.223644,2010-07
8830163,19046812110016741000000000U8,ESTETICA DI CAPELLI,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CHINACOS,CALLE,FRANCISCO SEVERO,CALLE,PASCACIO LUIS DE LETONA,CALLE,CRISTÓBAL HIDALGO,111,NaN,NaN,NaN,NaN,NaN,VALLE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1426,31,8186654075,NaN,NaN,25.74265711,-100.2590757,2019-11
8642379,19046812110016511000000000U5,ESTETICA DIS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DOCTOR JOSE ELEUTERIO GONZALEZ,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,EDUARDO A. ELIZONDO,447,A,NaN,NaN,NaN,NaN,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,343,8,NaN,NaN,NaN,25.71728806,-100.2575813,2019-11
3020444,19046812110003591000000000U2,ESTETICA DIVAS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,MORENITA MIA,CALLE,JORGE GONZALEZ CAMARENA,CALLE,RAUL ANGUIANO,CALLE,DOCTOR ATL,0,SN,NaN,NaN,0,NaN,RESIDENCIAL ROBLE,NaN,NaN,NaN,66420,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1498,26,NaN,NaN,NaN,25.7638498,-100.2809519,2010-07
7540645,19046812110017061000000000U0,ESTETICA DIVINA CORTE Y COLOR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,VICENTE ACOSTA,AVENIDA,ARROYO,CALLE,IGNACIO HIDALGO,CALLE,MARISCAL CAMARGO,NaN,SN,NaN,NaN,302,NaN,VALLE DE SANTODOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,095A,34,8112003994,NaN,NaN,25.74572114,-100.256476,2019-11
7335391,19046812110019391000000000U9,ESTETICA DJOR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,GENERAL FRANCISCO NARANJO,CALLE,GENERAL VICENTE GUERRERO,CALLE,GENERAL MARIANO ESCOBEDO,CALLE,GENERAL IGNACIO LÓPEZ RAYÓN,303,NaN,NaN,NaN,0,NaN,SAN NICOLAS CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,108,28,NaN,ALBERTO.JAOROCHA.@GMAIL.COM,NaN,25.75240499,-100.2945026,2019-11
3035670,19046812110001131000000000U9,ESTETICA DOROTY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,NICEFORO ZAMBRANO,CALLE,PEÑA GUERRA,CALLE,SALVADOR ALVARADO,AVENIDA,RÓMULO GARZA,206,NaN,NaN,NaN,NaN,NaN,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,343,3,8183793147,NaN,NaN,25.71550673,-100.2557755,2010-07
8633140,19046812110018521000000000U2,ESTETICA EDDANKA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TEHUANTEPEC,CALLE,SENDERO MUNICIPAL,CALLE,GUADALUPE VICTORIA,CALLE,GUADALUPE VICTORIA,353,A,NaN,NaN,NaN,NaN,VICENTE GUERRERON 4 SECTOR,NaN,NaN,NaN,64437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,926,46,8121783164,NaN,NaN,25.75562518,-100.2500284,2019-11
3023266,19046812110009071000000000U9,ESTETICA EL MANA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MILETO,CALLE,23 DE FEBRERO,CALLE,PLAN DE IGUALA,CALLE,LIBERTAD,NaN,SN,NaN,NaN,NaN,NaN,VICENTE GUERRERO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1500,12,8183024018,NaN,NaN,25.7557453,-100.257725,2010-07
3030853,19046812110002151000000000U6,ESTETICA ELIDA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,RIO PANUCO,CALLE,RIO NAZAS,CALLE,RIO USUMACINTA,CALLE,RÍO SOTO LA MARINA,642,NaN,NaN,NaN,NaN,NaN,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1356,12,NaN,NaN,NaN,25.73203245,-100.2423186,2010-07
3024242,19046812110009421000000000U6,ESTETICA ELISA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,MORENITA MIA,CALLE,MACARENA,CALLE,SANTA CECILIA,CALLE,SAN CARLOS,320,NaN,NaN,NaN,0,NaN,SAN ISIDRO 2 SECTOR,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,894,32,8181359732,NaN,NaN,25.76005166,-100.285509,2010-07
2978480,19046812110013151000000000U3,ESTETICA ELSA CARRERA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,NICOLAS BRAVO,CALLE,TERCERA,CALLE,CUARTA,CALLE,PARQUE ORIENTE,162,C,NaN,NaN,0,NaN,MIGUEL ALEMAN,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,786,10,8189952317,NaN,NaN,25.72256268,-100.2230935,2014-12
2978364,19046812110012481000000000U5,ESTETICA ENIGMA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LAGO ZIRAHUEN,CALLE,LAGUNA DE BUSTILLOS,CALLE,LAGO RODEO,CALLE,LAGUNA DE COATETELCO,97,NaN,NaN,NaN,NaN,NaN,DEL LAGO 2DO SECTOR,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1110,17,8110096604,NaN,NaN,25.72758416,-100.2178921,2014-12
3021282,19046812110008991000000000U9,ESTETICA ESPLENDIDA IMAGEN,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PORFIRIO DIAZ,CALLE,CORREGIDORA,AVENIDA,UNIVERSIDAD,AVENIDA,UNIVERSIDAD,700,NaN,NaN,NaN,NaN,C,SAN NICOLAS CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,57,48,8123173350,NaN,NaN,25.75429955,-100.2971914,2010-07
7657701,19046812110020041000000000U7,ESTETICA ESSENCE,ESTETICA ESSENCE ,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROBERTO GARZA SADA,AVENIDA,CALZADA UNION,AVENIDA,ROMULO GARZA,AVENIDA,JUAN PABLO II,400,NaN,NaN,NaN,NaN,NaN,CORRAL DE PIEDRA 1 SECTOR,NaN,NaN,NaN,64650,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,362,5,NaN,NaN,NaN,25.71186401,-100.2607972,2019-11
3038205,19046812110001601000000000U1,ESTETICA ESTHELA,ESTÉTICA ESTHELA ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,HUIZACHE,CALLE,CALLE DEL MEZQUITAL,CALLE,HECTOR VICTORIA,CALLE,GRANADO,817,NaN,NaN,NaN,NaN,NaN,LOS NARANJOS 2DO SECT,NaN,NaN,NaN,66448,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1534,21,8183824813,NaN,NaN,25.74666201,-100.2504071,2010-07
